Account_status...0.DM,Account_status....200.DM,Account_status.0..........200.DM,Duration,Credit_history.all.credits.at.this.bank.paid.back.duly,Credit_history.critical.account...other.credits.existing..not.at.this.bank.,Credit_history.delay.in.paying.off.in.the.past,Credit_history.existing.credits.paid.back.duly.till.now,Purpose.business,Purpose.car..new.,Purpose.car..used.,Purpose.domestic.appliances,Purpose.education,Purpose.furniture...equipment,Purpose.others,Purpose.radio...television,Purpose.repairs,Credit_amount,Savings_bonds...100.DM,Savings_bonds....1000.DM,Savings_bonds.100...........500.DM,Savings_bonds.500..........1000.DM,Present_employment_since...1.year,Present_employment_since....7.years,Present_employment_since.1...........4.years,Present_employment_since.4...........7.years,Installment_rate,Other_debtors_guarantors.co.applicant,Other_debtors_guarantors.guarantor,Resident_since,Property.building.society.savings.agreement...life.insurance,Property.car.or.other,Property.real.estate,Age,Other_installment_plans.bank,Other_installment_plans.none,Housing.rent,Housing.own,Existing_credits,Job.management...self.employed...highly.qualified.employee...officer,Job.skilled.employee...official,Job.unemployed...unskilled....non.resident,People_maintenance_for,Telephone.none,Foreign_worker.no,has.bad.credit.risk,Gender.Female
0,0,1,36,0,0,0,1,0,1,0,0,0,0,0,0,0,12389,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,37,0,1,0,0,1,0,1,0,1,0,0,1,1
0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,1553,0,0,1,0,0,0,0,1,3,0,0,2,1,0,0,23,0,1,1,0,2,0,1,0,1,0,0,0,0
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,5954,1,0,0,0,0,0,0,1,3,1,0,2,0,1,0,38,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,15,0,0,0,1,1,0,0,0,0,0,0,0,0,806,1,0,0,0,0,0,1,0,4,0,0,4,1,0,0,22,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,2788,1,0,0,0,0,0,0,1,2,1,0,3,0,1,0,24,1,0,0,1,2,0,1,0,1,1,0,0,0
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2930,1,0,0,0,0,0,0,1,2,0,0,1,0,0,1,27,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,1927,0,0,0,0,0,0,1,0,3,0,0,2,0,1,0,33,0,1,0,1,2,0,1,0,1,0,0,0,0
0,0,1,36,0,1,0,0,0,1,0,0,0,0,0,0,0,2820,1,0,0,0,1,0,0,0,4,0,0,4,0,1,0,27,0,1,0,1,2,0,1,0,1,1,0,1,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,937,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,27,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,1,2384,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,33,0,1,1,0,1,0,0,0,1,1,0,1,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2133,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,52,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1289,1,0,0,0,0,0,1,0,4,0,1,1,1,0,0,21,0,1,0,1,1,0,0,0,1,1,0,0,1
1,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,2246,1,0,0,0,0,1,0,0,3,0,0,3,1,0,0,60,0,1,0,1,2,0,1,0,1,1,0,1,1
0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,1965,0,0,0,0,0,0,1,0,4,0,0,4,0,1,0,42,0,1,1,0,2,0,1,0,1,0,0,0,0
0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1572,0,1,0,0,0,1,0,0,4,0,0,4,0,0,1,36,1,0,0,1,1,0,0,0,1,1,0,0,0
0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,2718,1,0,0,0,0,0,1,0,3,0,0,4,1,0,0,20,0,1,1,0,1,0,0,0,1,0,0,1,0
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1442,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,23,0,1,1,0,2,0,1,0,1,1,0,1,0
0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,1,0,2329,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,45,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,918,1,0,0,0,0,0,1,0,4,0,0,1,1,0,0,30,0,1,0,1,1,0,1,0,1,1,0,1,0
1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,2828,0,0,0,1,0,0,1,0,4,0,0,4,0,0,1,22,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,4526,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,74,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,1,0,2671,0,0,1,0,0,0,1,0,4,1,0,4,0,0,0,50,0,1,0,0,1,0,1,0,1,1,0,1,0
1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,3357,0,1,0,0,1,0,0,0,4,0,0,2,0,1,0,29,1,0,0,1,1,0,1,0,1,1,0,0,0
1,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,3632,1,0,0,0,0,0,1,0,1,0,1,4,0,1,0,22,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,12204,0,0,0,0,0,0,1,0,2,0,0,2,0,1,0,48,1,0,0,1,1,1,0,0,1,0,0,0,1
0,0,1,60,0,0,1,0,0,0,0,0,0,0,0,1,0,9157,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,27,0,1,0,0,1,1,0,0,1,1,0,0,1
1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,3676,1,0,0,0,0,0,1,0,1,0,0,3,0,0,1,37,0,1,1,0,3,0,1,0,2,1,0,0,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,640,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,49,0,1,0,1,1,0,0,0,1,1,0,0,1
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1858,1,0,0,0,1,0,0,0,4,0,0,1,0,1,0,22,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,2600,1,0,0,0,0,0,1,0,4,0,0,4,0,0,0,65,0,1,0,0,2,0,1,0,1,1,0,1,1
0,1,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,2116,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,41,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,3660,1,0,0,0,0,0,1,0,2,0,0,4,0,1,0,28,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1444,0,0,0,0,1,0,0,0,4,0,0,1,1,0,0,23,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1376,0,0,0,1,0,0,0,1,4,0,0,1,0,1,0,28,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,15653,1,0,0,0,0,0,0,1,2,0,0,4,0,1,0,21,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1493,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,34,0,1,0,1,1,0,1,0,2,1,0,0,0
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,1,1308,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,38,0,1,0,1,2,0,0,0,1,1,0,0,1
1,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,4583,1,0,0,0,0,0,1,0,2,0,1,2,0,0,1,32,0,1,0,1,2,0,1,0,1,1,0,0,1
0,1,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,947,1,0,0,0,0,0,0,1,4,0,0,3,0,0,0,38,1,0,0,0,1,0,1,0,2,1,0,1,1
0,0,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1922,1,0,0,0,0,0,1,0,4,0,0,2,1,0,0,37,0,1,0,1,1,0,0,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,2303,1,0,0,0,0,1,0,0,4,1,0,1,0,0,1,45,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,48,0,0,0,1,0,0,0,0,0,0,0,1,0,10222,0,0,0,0,0,0,0,1,4,0,0,3,0,1,0,37,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,4221,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,28,0,1,0,1,2,0,1,0,1,1,0,0,0
0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1297,1,0,0,0,0,0,1,0,3,0,0,4,0,0,1,23,0,1,1,0,1,0,1,0,1,1,0,0,1
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,900,0,0,0,0,0,0,1,0,4,0,0,2,0,1,0,23,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,2241,1,0,0,0,0,1,0,0,4,0,0,2,0,0,1,50,0,1,0,1,2,0,1,0,1,1,0,0,1
0,1,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1047,1,0,0,0,0,0,1,0,2,0,0,4,1,0,0,50,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,6314,1,0,0,0,0,0,0,0,4,1,0,2,0,0,0,27,1,0,0,1,2,1,0,0,1,0,0,0,1
0,0,1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,3496,0,1,0,0,0,0,1,0,4,0,0,2,0,1,0,34,0,0,0,1,1,0,1,0,2,0,0,0,1
0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,3609,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,27,0,0,0,1,1,0,1,0,1,1,0,0,0
0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,4139,0,0,1,0,0,0,1,0,3,0,0,3,1,0,0,27,0,1,0,1,2,0,0,0,1,0,0,0,1
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,2080,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,24,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,21,0,0,1,0,1,0,0,0,0,0,0,0,0,2580,0,0,0,1,1,0,0,0,4,0,0,2,0,0,1,41,1,0,0,1,1,0,0,0,2,1,0,1,1
0,0,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,5150,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,33,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1453,1,0,0,0,1,0,0,0,3,0,0,1,0,0,1,26,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1538,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,56,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2279,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,37,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,36,0,0,1,0,1,0,0,0,0,0,0,0,0,9857,0,0,1,0,0,0,0,1,1,0,0,3,1,0,0,31,0,1,0,1,2,0,0,0,2,0,0,0,1
0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,2862,0,0,1,0,0,1,0,0,4,0,0,3,0,0,0,30,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,1,2631,0,0,1,0,0,0,1,0,3,0,0,2,0,0,1,25,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,2284,1,0,0,0,0,0,0,1,4,0,0,2,0,1,0,28,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,1800,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,24,0,1,0,1,2,0,1,0,1,1,0,0,1
1,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,0,6331,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,46,0,1,0,0,2,0,1,0,1,0,0,1,1
0,0,1,30,0,0,1,0,1,0,0,0,0,0,0,0,0,2503,0,0,1,0,0,1,0,0,4,0,0,2,1,0,0,41,0,0,0,1,2,0,1,0,1,1,0,0,1
0,0,1,27,0,0,0,1,1,0,0,0,0,0,0,0,0,2528,1,0,0,0,1,0,0,0,4,0,0,1,1,0,0,32,0,1,0,1,1,0,1,0,2,0,0,0,0
0,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,5324,0,0,0,1,0,1,0,0,1,0,0,4,0,0,0,35,0,1,0,0,1,0,1,0,1,1,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,1206,1,0,0,0,0,1,0,0,4,0,0,4,0,0,1,25,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,629,0,0,0,1,0,1,0,0,4,0,0,3,1,0,0,32,1,0,0,1,2,1,0,0,1,0,0,0,1
1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1138,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,25,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,60,0,0,0,1,0,1,0,0,0,0,0,0,0,14027,1,0,0,0,0,0,0,1,4,0,0,2,0,0,0,27,0,1,0,1,1,1,0,0,1,0,0,1,1
0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,1,0,3077,0,0,0,0,0,1,0,0,3,0,0,2,0,1,0,40,0,1,0,1,2,0,1,0,2,0,0,0,1
0,0,1,20,0,0,0,0,0,0,1,0,0,0,0,0,0,6148,0,0,1,0,0,1,0,0,3,0,0,4,0,1,0,31,1,0,0,1,2,0,1,0,1,0,0,0,1
0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1337,1,0,0,0,1,0,0,0,4,0,0,2,0,1,0,34,0,1,0,1,2,1,0,0,1,0,0,1,1
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,24,0,1,0,1,1,0,0,0,1,1,0,1,0
0,0,0,27,0,0,0,1,0,1,0,0,0,0,0,0,0,2570,1,0,0,0,0,0,1,0,3,0,0,3,0,0,1,21,0,1,1,0,1,0,1,0,1,1,0,1,0
0,1,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,1275,0,1,0,0,0,0,1,0,2,0,0,4,0,0,1,36,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1987,1,0,0,0,0,0,1,0,2,0,0,4,0,0,1,21,0,1,1,0,1,0,0,0,2,1,0,1,1
0,0,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,760,1,0,0,0,0,0,0,1,4,0,1,2,0,0,1,44,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3380,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,37,0,1,0,1,1,0,1,0,2,1,0,0,0
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,6761,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,45,0,1,0,1,2,1,0,0,2,0,0,0,1
0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,4280,0,0,1,0,0,0,1,0,4,0,0,4,0,1,0,26,0,1,1,0,2,0,0,0,1,1,0,1,0
0,0,1,10,1,0,0,0,0,0,0,0,0,0,0,1,0,1048,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,23,0,0,0,1,1,0,0,0,1,1,0,0,1
0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,3160,0,0,0,0,0,1,0,0,4,0,0,3,1,0,0,41,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,2483,0,0,0,1,0,0,1,0,4,0,0,4,0,0,1,22,0,0,0,1,1,0,1,0,1,0,0,0,1
1,0,0,15,0,0,0,1,0,1,0,0,0,0,0,0,0,2511,1,0,0,0,0,0,0,0,1,0,0,4,0,1,0,23,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1274,1,0,0,0,1,0,0,0,3,0,0,1,0,0,1,37,0,1,0,1,1,0,0,0,1,1,0,1,0
1,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,428,1,0,0,0,0,1,0,0,2,0,0,1,1,0,0,49,1,0,0,1,1,0,1,0,1,0,0,0,0
0,0,1,12,0,0,0,1,1,0,0,0,0,0,0,0,0,841,0,0,1,0,0,0,0,1,2,0,0,4,0,0,1,23,0,1,1,0,1,0,0,0,1,1,0,0,0
0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,1,1555,0,1,0,0,0,1,0,0,4,0,0,4,0,0,0,55,0,1,0,0,2,0,1,0,2,1,0,1,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1285,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,32,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1393,1,0,0,0,0,0,1,0,2,0,1,2,0,0,1,31,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,2214,1,0,0,0,0,0,1,0,4,0,0,3,1,0,0,24,0,1,0,1,1,0,0,0,1,1,0,0,1
0,0,0,21,0,1,0,0,0,1,0,0,0,0,0,0,0,12680,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,30,0,1,0,0,1,1,0,0,1,0,0,1,1
0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,2463,0,0,1,0,0,0,0,1,4,0,0,3,1,0,0,27,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1155,1,0,0,0,0,1,0,0,3,0,1,3,0,0,1,40,1,0,0,1,2,0,0,0,1,1,0,0,1
1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,3108,1,0,0,0,1,0,0,0,2,0,0,4,1,0,0,31,0,1,0,1,1,0,0,0,1,1,0,1,1
0,0,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,3617,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,28,0,1,1,0,3,0,1,0,1,0,0,0,1
1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2812,0,0,0,0,0,1,0,0,2,0,0,4,0,0,1,26,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,0,21,0,1,0,0,0,0,1,0,0,0,0,0,0,3275,1,0,0,0,0,1,0,0,1,0,0,4,0,1,0,36,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,2223,0,0,1,0,0,1,0,0,4,0,0,4,1,0,0,52,1,0,0,1,2,0,1,0,1,1,0,0,1
0,1,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1480,0,0,0,1,0,0,0,0,2,0,0,4,0,0,0,66,1,0,0,0,3,0,0,1,1,1,0,0,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,25,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,36,0,1,0,0,0,1,0,0,0,0,0,0,0,3535,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,37,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,3509,1,0,0,0,0,0,0,1,4,0,1,1,0,0,1,25,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1940,0,1,0,0,0,1,0,0,4,0,0,4,0,0,1,60,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1410,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,31,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,836,0,0,1,0,1,0,0,0,4,0,0,2,1,0,0,23,1,0,0,1,1,0,0,0,1,1,0,1,0
0,0,1,20,0,0,0,1,0,0,1,0,0,0,0,0,0,6468,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,60,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,1941,0,1,0,0,0,0,1,0,4,0,0,2,1,0,0,35,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,1,0,2675,0,0,0,1,0,1,0,0,3,0,0,4,0,1,0,40,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,1,21,0,0,0,1,1,0,0,0,0,0,0,0,0,1188,1,0,0,0,0,1,0,0,2,0,0,4,1,0,0,39,0,1,0,1,1,0,1,0,2,1,0,1,0
0,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,6313,0,0,0,0,0,1,0,0,3,0,0,4,0,1,0,41,0,1,0,1,1,1,0,0,2,0,0,0,1
0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,1221,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,27,0,1,0,1,2,0,1,0,1,1,0,0,1
0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,2892,1,0,0,0,0,1,0,0,3,0,0,4,0,0,0,51,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,3062,0,0,0,1,0,1,0,0,4,0,0,3,0,0,0,32,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1549,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,35,0,1,0,1,1,0,0,1,1,1,0,0,1
0,0,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,1597,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,54,0,1,0,0,2,0,1,0,2,1,0,0,1
1,0,0,20,0,1,0,0,0,0,0,0,0,1,0,0,0,4272,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,24,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,976,0,0,0,0,0,1,0,0,4,0,0,4,0,1,0,35,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,590,1,0,0,0,1,0,0,0,3,0,0,3,0,0,1,26,0,1,0,1,1,0,0,0,1,1,1,0,1
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,930,0,0,0,0,0,1,0,0,4,0,0,4,0,0,1,65,0,1,0,1,4,0,1,0,1,1,0,0,1
0,0,1,42,1,0,0,0,0,0,1,0,0,0,0,0,0,9283,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,55,1,0,0,0,1,1,0,0,1,0,0,0,1
1,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,9629,1,0,0,0,0,0,0,1,4,0,0,4,0,1,0,24,0,1,0,1,2,0,1,0,1,0,0,1,1
1,0,0,48,0,0,0,1,0,0,0,1,0,0,0,0,0,3051,1,0,0,0,0,0,1,0,3,0,0,4,0,1,0,54,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,1,36,0,0,1,0,0,1,0,0,0,0,0,0,0,7432,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,54,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1338,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1,62,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1554,1,0,0,0,0,0,0,1,1,0,0,2,0,1,0,24,0,1,1,0,2,0,1,0,1,0,0,0,0
1,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,15857,1,0,0,0,0,0,0,0,2,1,0,3,0,1,0,43,0,1,0,1,1,1,0,0,1,1,0,0,1
0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1101,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,27,0,1,0,1,2,0,1,0,1,0,0,0,1
0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,3016,1,0,0,0,0,0,1,0,3,0,0,1,0,1,0,24,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,2712,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,41,1,0,0,1,1,0,1,0,2,1,0,1,1
1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,731,1,0,0,0,0,1,0,0,4,0,0,4,0,0,1,47,0,1,0,1,2,0,0,0,1,1,0,0,1
1,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,3966,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,33,1,0,1,0,3,0,1,0,1,0,0,1,0
0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,4165,1,0,0,0,0,0,1,0,2,0,0,2,0,1,0,36,0,0,0,1,2,0,1,0,2,1,0,1,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,2375,0,0,0,1,0,0,1,0,4,0,0,2,0,1,0,44,0,1,0,1,2,0,1,0,2,0,0,0,1
1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1216,1,0,0,0,1,0,0,0,4,0,0,3,0,1,0,23,0,1,1,0,1,0,1,0,1,0,0,1,0
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,5084,0,0,0,0,0,1,0,0,2,0,0,4,0,1,0,42,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,601,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,23,0,1,1,0,1,0,0,0,2,1,0,0,0
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2957,1,0,0,0,0,1,0,0,4,0,0,4,1,0,0,63,0,1,0,1,2,0,1,0,1,0,0,0,1
1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,5179,1,0,0,0,0,0,0,1,4,0,0,2,1,0,0,29,0,1,0,1,1,0,1,0,1,1,0,1,1
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,1,1943,1,0,0,0,1,0,0,0,4,0,0,4,0,0,1,23,0,1,0,1,1,0,1,0,1,1,0,1,0
