Account_status...0.DM,Account_status....200.DM,Account_status.0..........200.DM,Duration,Credit_history.all.credits.at.this.bank.paid.back.duly,Credit_history.critical.account...other.credits.existing..not.at.this.bank.,Credit_history.delay.in.paying.off.in.the.past,Credit_history.existing.credits.paid.back.duly.till.now,Purpose.business,Purpose.car..new.,Purpose.car..used.,Purpose.domestic.appliances,Purpose.education,Purpose.furniture...equipment,Purpose.others,Purpose.radio...television,Purpose.repairs,Credit_amount,Savings_bonds...100.DM,Savings_bonds....1000.DM,Savings_bonds.100...........500.DM,Savings_bonds.500..........1000.DM,Present_employment_since...1.year,Present_employment_since....7.years,Present_employment_since.1...........4.years,Present_employment_since.4...........7.years,Installment_rate,Other_debtors_guarantors.co.applicant,Other_debtors_guarantors.guarantor,Resident_since,Property.building.society.savings.agreement...life.insurance,Property.car.or.other,Property.real.estate,Age,Other_installment_plans.bank,Other_installment_plans.none,Housing.rent,Housing.own,Existing_credits,Job.management...self.employed...highly.qualified.employee...officer,Job.skilled.employee...official,Job.unemployed...unskilled....non.resident,People_maintenance_for,Telephone.none,Foreign_worker.no,has.bad.credit.risk,Gender.Female
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,2404,1,0,0,0,0,0,1,0,2,0,0,2,0,1,0,26,0,1,0,1,2,0,1,0,1,1,0,0,0
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1262,0,0,0,0,0,1,0,0,2,0,0,4,1,0,0,49,0,1,0,1,1,0,0,0,1,0,0,0,1
0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,4611,1,0,0,0,1,0,0,0,1,0,0,4,1,0,0,32,0,1,0,1,1,0,1,0,1,1,0,1,0
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1901,0,0,1,0,0,0,1,0,4,0,0,4,0,1,0,29,0,1,1,0,1,1,0,0,1,0,0,0,1
0,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,3368,0,1,0,0,0,1,0,0,3,0,0,4,0,0,0,23,0,1,1,0,2,0,1,0,1,0,0,0,1
0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,1574,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,50,0,1,0,1,1,0,1,0,1,1,0,0,1
0,1,0,18,1,0,0,0,0,0,0,0,0,0,0,1,0,1445,0,0,0,0,0,0,0,1,4,0,0,4,0,1,0,49,1,0,0,1,1,0,0,0,1,1,0,0,1
0,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,1520,0,0,0,0,0,1,0,0,4,0,0,4,1,0,0,63,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,1,24,0,1,0,0,0,1,0,0,0,0,0,0,0,3878,0,0,1,0,1,0,0,0,4,0,0,2,0,1,0,37,0,1,0,1,1,0,1,0,1,0,0,0,1
1,0,0,47,0,0,0,1,0,1,0,0,0,0,0,0,0,10722,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,35,0,1,0,1,1,0,0,0,1,0,0,0,0
1,0,0,48,0,0,0,1,0,0,1,0,0,0,0,0,0,4788,1,0,0,0,0,0,0,1,4,0,0,3,1,0,0,26,0,1,0,1,1,0,1,0,2,1,0,0,1
0,0,1,48,0,0,1,0,0,0,0,0,0,0,1,0,0,7582,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,31,0,1,0,0,1,1,0,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,1092,1,0,0,0,0,0,1,0,4,0,1,4,0,0,1,49,0,1,0,1,2,0,1,0,1,0,0,0,0
1,0,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,1024,1,0,0,0,1,0,0,0,4,0,0,4,0,0,1,48,0,0,0,1,1,0,1,0,1,1,0,1,1
0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1076,1,0,0,0,0,0,1,0,2,0,0,2,0,0,1,26,0,1,0,1,1,0,1,0,1,0,1,0,1
0,0,1,36,0,0,0,1,0,0,1,0,0,0,0,0,0,9398,1,0,0,0,1,0,0,0,1,0,0,4,0,1,0,28,0,1,1,0,1,1,0,0,1,0,0,1,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,6419,1,0,0,0,0,1,0,0,2,0,0,4,0,0,0,44,0,1,0,0,2,1,0,0,2,0,0,0,0
0,1,0,42,0,1,0,0,0,0,1,0,0,0,0,0,0,4796,1,0,0,0,0,1,0,0,4,0,0,4,0,0,0,56,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,0,48,0,1,0,0,1,0,0,0,0,0,0,0,0,7629,0,0,0,0,0,1,0,0,4,0,0,2,0,1,0,46,1,0,0,1,2,1,0,0,2,1,0,0,1
0,0,1,48,0,0,0,1,0,0,0,0,0,1,0,0,0,9960,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,26,0,1,0,1,1,0,1,0,1,0,0,1,0
0,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,4675,0,0,0,0,1,0,0,0,1,0,0,4,0,1,0,20,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1287,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,45,0,1,0,1,1,0,0,0,1,1,1,0,1
0,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,2515,1,0,0,0,0,0,1,0,3,0,0,4,0,0,1,43,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,21,0,1,0,0,0,0,0,0,0,1,0,0,0,2745,0,1,0,0,0,0,0,1,3,0,0,2,0,1,0,32,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,672,1,0,0,0,0,0,0,0,1,0,0,4,0,0,1,54,0,1,0,1,1,0,0,1,1,0,0,0,0
0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,1,0,3804,1,0,0,0,0,0,1,0,4,0,0,1,0,1,0,42,0,1,0,1,1,0,1,0,1,0,0,1,0
0,1,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,1344,0,0,0,0,0,0,0,1,4,0,0,2,0,0,1,37,1,0,0,1,2,0,0,0,2,1,0,1,1
1,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1038,1,0,0,0,0,0,0,1,4,1,0,3,1,0,0,49,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,48,0,1,0,0,0,1,0,0,0,0,0,0,0,10127,0,0,0,1,0,0,1,0,2,0,0,2,0,0,0,44,1,0,0,0,1,0,1,0,1,1,0,1,1
0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1543,0,1,0,0,0,0,1,0,4,0,0,2,0,0,1,33,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,30,0,0,0,1,0,0,1,0,0,0,0,0,0,4811,0,0,0,0,0,0,0,1,2,0,0,4,1,0,0,24,0,0,1,0,1,0,0,0,1,1,0,0,0
1,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,727,0,0,1,0,1,0,0,0,4,0,0,3,0,0,0,33,0,1,0,1,1,0,0,0,1,0,0,1,1
0,0,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1237,1,0,0,0,0,0,1,0,3,0,0,4,0,0,1,24,0,1,0,1,1,0,1,0,1,1,0,1,0
0,0,1,9,0,0,0,1,0,1,0,0,0,0,0,0,0,276,1,0,0,0,0,0,1,0,4,0,0,4,0,0,1,22,0,1,1,0,1,0,0,0,1,1,0,0,1
0,0,1,48,0,0,0,1,0,0,0,0,0,0,1,0,0,5381,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,40,1,0,0,0,1,0,0,1,1,0,0,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,5511,0,0,1,0,0,0,1,0,4,0,0,1,0,1,0,25,0,0,0,1,1,0,1,0,1,1,0,0,1
0,1,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,3749,1,0,0,0,1,0,0,0,2,0,0,4,0,1,0,26,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,685,1,0,0,0,0,0,0,1,2,0,0,3,0,1,0,25,1,0,0,1,1,0,0,0,1,1,0,1,1
0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1494,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,29,0,1,0,1,1,0,0,0,2,1,1,0,1
1,0,0,36,1,0,0,0,0,0,0,0,0,1,0,0,0,2746,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,31,1,0,0,1,1,0,1,0,1,1,0,1,1
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,708,1,0,0,0,0,0,1,0,2,0,1,3,1,0,0,38,0,1,0,1,1,0,0,0,2,1,0,0,1
0,0,1,24,0,0,0,1,0,0,0,0,0,1,0,0,0,4351,0,0,0,0,0,0,1,0,1,0,0,4,1,0,0,48,0,1,0,1,1,0,0,0,1,0,0,0,0
0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,701,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,32,0,1,0,1,2,0,1,0,1,1,0,0,1
1,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,3643,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,27,0,1,0,1,2,0,0,0,1,1,0,0,0
0,0,1,30,0,1,0,0,0,1,0,0,0,0,0,0,0,4249,1,0,0,0,0,0,0,0,4,0,0,2,0,1,0,28,0,1,0,1,2,1,0,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1938,1,0,0,0,1,0,0,0,4,0,0,3,1,0,0,32,0,1,0,1,1,0,1,0,1,1,0,1,1
1,0,0,24,0,0,0,1,0,0,1,0,0,0,0,0,0,2910,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,34,0,1,0,0,1,1,0,0,1,0,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,2659,0,1,0,0,0,0,1,0,4,0,0,2,0,1,0,28,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,1028,1,0,0,0,0,0,1,0,4,0,0,3,0,0,1,36,0,1,0,1,2,0,1,0,1,1,0,0,0
1,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,3398,1,0,0,0,0,0,0,1,1,0,0,4,0,0,1,39,0,1,0,1,2,0,0,0,1,1,1,0,1
0,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,5801,0,0,0,0,0,1,0,0,2,0,0,4,1,0,0,49,0,1,1,0,1,0,1,0,1,0,0,0,1
0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1525,0,1,0,0,0,0,0,1,4,0,0,3,0,1,0,34,0,1,0,1,1,0,1,0,2,0,0,0,0
0,1,0,36,0,0,0,1,0,0,0,0,0,0,0,1,0,4473,1,0,0,0,0,1,0,0,4,0,0,2,0,1,0,31,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1068,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,28,0,1,0,1,1,0,1,0,2,1,0,0,1
1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,6615,1,0,0,0,0,0,0,0,2,0,0,4,0,0,0,75,0,1,0,0,2,1,0,0,1,0,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,1864,0,0,1,0,0,0,1,0,4,0,0,2,0,0,1,30,0,1,0,1,2,0,1,0,1,1,0,1,0
0,0,1,60,0,0,0,1,0,1,0,0,0,0,0,0,0,7408,0,0,1,0,1,0,0,0,4,0,0,2,1,0,0,24,0,1,0,1,1,1,0,0,1,1,0,1,0
0,0,0,48,0,1,0,0,0,0,1,0,0,0,0,0,0,11590,0,0,1,0,0,0,1,0,2,0,0,4,0,1,0,24,1,0,1,0,2,0,0,0,1,1,0,1,0
1,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,4110,1,0,0,0,0,1,0,0,3,0,0,4,0,0,0,23,1,0,1,0,2,0,1,0,2,1,0,1,1
1,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,0,3384,1,0,0,0,0,0,1,0,1,0,0,4,0,0,1,44,0,1,1,0,1,1,0,0,1,0,0,1,1
0,0,1,13,0,0,0,1,0,0,0,0,0,0,0,1,0,2101,1,0,0,0,1,0,0,0,2,0,1,4,1,0,0,23,0,1,0,1,1,0,0,0,1,1,0,0,0
1,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1275,0,0,0,0,0,0,1,0,4,0,0,2,0,1,0,24,0,1,1,0,1,0,1,0,1,1,0,1,0
1,0,0,24,0,0,0,1,0,0,0,0,0,1,0,0,0,4169,1,0,0,0,0,0,1,0,4,0,0,4,1,0,0,28,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,1,10,0,0,0,1,0,0,0,0,0,1,0,0,0,1521,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,31,0,1,0,1,1,0,0,0,1,1,0,0,1
0,0,1,24,0,1,0,0,0,0,0,0,1,0,0,0,0,5743,1,0,0,0,1,0,0,0,2,0,0,4,0,0,0,24,0,1,0,0,2,0,1,0,1,0,0,0,0
1,0,0,21,0,0,0,1,0,0,0,0,0,1,0,0,0,3599,1,0,0,0,0,0,0,1,1,0,0,4,0,1,0,26,0,1,1,0,1,0,0,0,1,1,0,0,0
0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,1,0,3213,0,0,0,1,1,0,0,0,1,0,0,3,0,0,1,25,0,1,1,0,1,0,1,0,1,1,0,0,1
0,0,1,18,0,0,0,1,1,0,0,0,0,0,0,0,0,4439,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,33,1,0,0,1,1,1,0,0,1,0,0,0,1
0,1,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,3949,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,37,0,1,0,1,1,0,0,0,2,1,0,0,1
0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,1,0,1459,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,43,0,1,0,1,1,0,0,0,1,1,0,0,0
0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,1,0,882,1,0,0,0,1,0,0,0,4,0,1,4,0,0,1,23,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,3758,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,23,0,1,1,0,1,0,0,1,1,1,0,0,0
0,0,0,6,0,0,1,0,1,0,0,0,0,0,0,0,0,1743,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,34,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,9,0,1,0,0,0,0,0,0,1,0,0,0,0,1136,0,1,0,0,0,1,0,0,4,0,0,3,0,0,0,32,0,1,0,0,2,0,1,0,2,1,0,1,1
0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1236,1,0,0,0,1,0,0,0,1,0,0,4,0,0,1,23,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,9,0,0,0,1,0,0,0,0,0,1,0,0,0,959,1,0,0,0,0,0,1,0,1,0,0,2,0,1,0,29,0,1,0,1,1,0,1,0,1,1,1,1,0
0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,3229,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,38,0,1,0,1,1,1,0,0,1,0,0,0,1
1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,6199,1,0,0,0,0,0,1,0,4,0,0,2,1,0,0,28,0,1,1,0,2,0,1,0,1,0,0,1,1
0,0,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,727,0,0,0,1,0,1,0,0,4,0,0,4,0,0,0,46,0,1,0,0,1,0,1,0,1,0,0,0,1
0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1246,1,0,0,0,1,0,0,0,4,0,0,2,0,0,1,23,0,0,0,1,1,0,0,0,1,1,0,1,1
0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,1,0,2331,0,0,0,0,0,1,0,0,1,1,0,4,0,0,1,49,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,4463,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,26,0,1,0,1,2,1,0,0,1,0,0,1,1
0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,776,1,0,0,0,0,0,1,0,4,0,0,2,0,0,1,28,0,1,0,1,1,0,1,0,1,1,0,0,1
1,0,0,30,0,0,0,1,0,0,0,0,0,1,0,0,0,2406,1,0,0,0,0,0,0,1,4,0,0,4,0,0,1,23,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,1,18,0,0,0,1,0,0,0,0,1,0,0,0,0,1239,0,0,0,0,0,0,1,0,4,0,0,4,0,0,0,61,0,1,0,0,1,0,1,0,1,1,0,0,1
0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,1,0,3399,0,0,0,0,0,1,0,0,2,0,0,3,0,1,0,37,0,1,0,1,1,1,0,0,1,1,0,0,1
0,1,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,2247,1,0,0,0,0,0,1,0,2,0,0,2,0,1,0,36,0,0,0,1,2,0,1,0,1,0,0,0,0
0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,1766,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,21,0,1,1,0,1,0,1,0,1,1,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,2473,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,25,0,1,0,1,1,0,0,1,1,1,0,1,1
0,0,0,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1542,1,0,0,0,0,0,0,1,2,0,0,4,0,1,0,36,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,3850,1,0,0,0,0,0,0,1,3,0,0,1,0,1,0,27,0,1,0,1,2,0,1,0,1,1,0,0,1
1,0,0,18,0,0,0,1,0,0,0,0,0,1,0,0,0,3650,1,0,0,0,1,0,0,0,1,0,0,4,0,1,0,22,0,1,1,0,1,0,1,0,1,1,0,0,0
1,0,0,36,0,0,0,1,0,0,0,0,0,1,0,0,0,3446,1,0,0,0,0,1,0,0,4,0,0,2,0,1,0,42,0,1,0,1,1,0,1,0,2,1,0,1,1
0,0,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0,3001,1,0,0,0,0,0,0,1,2,0,0,4,0,0,1,40,0,1,1,0,1,0,1,0,1,1,0,0,0
0,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,3079,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,36,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,6070,1,0,0,0,0,1,0,0,3,0,0,4,0,1,0,33,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,0,10,0,1,0,0,0,0,0,0,0,1,0,0,0,2146,1,0,0,0,1,0,0,0,1,0,0,3,0,0,1,23,0,1,1,0,2,0,1,0,1,1,0,0,0
0,0,0,60,0,1,0,0,0,1,0,0,0,0,0,0,0,13756,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,63,1,0,0,0,1,1,0,0,1,0,0,0,1
0,0,1,60,1,0,0,0,0,0,0,0,0,0,1,0,0,14782,0,0,1,0,0,1,0,0,3,0,0,4,0,0,0,60,1,0,0,0,2,1,0,0,1,0,0,1,0
1,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,7685,1,0,0,0,0,0,0,1,2,0,1,4,0,1,0,37,0,1,1,0,1,0,1,0,1,1,0,1,0
0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,2320,1,0,0,0,0,0,0,0,2,0,0,3,0,0,1,34,0,1,0,1,2,0,1,0,1,1,0,0,1
0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,846,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,36,0,1,0,0,1,0,1,0,1,1,0,0,1
0,0,1,36,0,0,0,1,0,1,0,0,0,0,0,0,0,14318,1,0,0,0,0,1,0,0,4,0,0,2,0,0,0,57,0,1,0,0,1,1,0,0,1,0,0,1,1
0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,362,0,0,1,0,0,0,1,0,4,0,0,4,0,1,0,52,0,1,0,1,2,0,0,0,1,1,0,0,0
1,0,0,20,0,0,0,1,0,0,0,0,0,1,0,0,0,2212,0,0,0,0,0,0,0,1,4,0,0,4,0,1,0,39,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,18,0,0,0,1,0,0,1,0,0,0,0,0,0,12976,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,38,0,1,0,0,1,1,0,0,1,0,0,1,0
0,0,0,22,0,0,0,1,0,1,0,0,0,0,0,0,0,1283,0,0,0,0,0,0,0,1,4,0,0,4,1,0,0,25,0,1,1,0,1,0,1,0,1,1,0,0,0
0,1,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1330,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,26,0,1,0,1,1,0,1,0,1,1,0,0,1
0,0,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,4272,0,0,1,0,0,0,1,0,2,0,0,2,1,0,0,26,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,1,0,2238,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,25,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1126,0,0,0,0,1,0,0,0,4,0,0,2,0,0,1,21,0,1,1,0,1,0,1,0,1,0,0,0,0
0,0,1,18,0,1,0,0,0,0,0,0,0,1,0,0,0,7374,1,0,0,0,0,0,0,0,4,0,0,4,1,0,0,40,0,0,0,1,2,1,0,0,1,0,0,0,1
0,0,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,2326,0,0,0,1,0,0,1,0,2,0,0,4,0,1,0,27,1,0,0,1,1,0,1,0,1,1,0,0,1
0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,1449,1,0,0,0,0,0,0,1,3,0,0,2,0,1,0,27,0,1,0,1,2,0,1,0,1,1,0,0,0
0,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1820,1,0,0,0,0,0,1,0,2,0,0,2,1,0,0,30,0,1,0,1,1,1,0,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,0,0,0,0,1,0,0,0,983,0,1,0,0,1,0,0,0,1,0,0,4,0,0,1,19,0,1,1,0,1,0,0,0,1,1,0,0,0
1,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,1,2,0,0,4,0,0,0,39,1,0,0,0,1,1,0,0,2,0,0,0,1
1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,1957,1,0,0,0,0,0,0,1,1,0,0,4,0,1,0,31,0,1,0,1,1,0,1,0,1,1,0,0,0
0,0,0,9,0,1,0,0,0,0,0,0,0,1,0,0,0,2406,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,31,0,1,0,1,1,1,0,0,1,1,0,0,1
0,0,1,39,0,0,1,0,0,0,0,0,1,0,0,0,0,11760,0,0,1,0,0,0,0,1,2,0,0,3,0,0,0,32,0,1,1,0,1,0,1,0,1,0,0,0,1
1,0,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,2578,1,0,0,0,0,0,0,0,3,0,0,4,0,0,0,55,0,1,0,0,1,1,0,0,1,1,0,0,0
1,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,2348,1,0,0,0,0,0,1,0,3,0,0,2,1,0,0,46,0,1,0,1,2,0,1,0,1,0,0,0,1
0,0,1,12,0,0,0,1,0,1,0,0,0,0,0,0,0,1223,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,46,0,1,1,0,2,0,1,0,1,1,0,1,1
0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,1516,0,1,0,0,0,0,1,0,4,0,0,1,0,0,1,43,0,1,0,1,2,0,0,0,1,1,0,0,0
0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,1,0,1473,1,0,0,0,1,0,0,0,3,0,0,4,0,0,1,39,0,1,0,1,1,0,1,0,1,0,0,0,1
0,0,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0,1887,0,0,0,0,0,0,1,0,4,0,0,4,0,0,1,28,1,0,0,1,2,0,1,0,1,1,0,0,1
0,0,0,24,0,0,1,0,1,0,0,0,0,0,0,0,0,8648,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,27,1,0,0,1,2,0,1,0,1,0,0,1,1
0,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,802,1,0,0,0,0,0,1,0,4,0,0,2,0,1,0,27,0,1,0,1,2,0,0,0,1,1,0,0,1
0,0,1,18,0,0,1,0,0,1,0,0,0,0,0,0,0,2899,0,0,0,0,0,1,0,0,4,0,0,4,0,1,0,43,0,1,0,1,1,0,1,0,2,1,0,0,1
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,2039,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,22,0,1,0,1,1,0,1,0,1,0,0,1,1
0,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2197,0,0,0,0,0,0,0,1,4,0,0,4,0,1,0,43,0,1,0,1,2,0,1,0,2,0,0,0,1
1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1053,1,0,0,0,1,0,0,0,4,0,0,2,0,0,1,27,0,1,0,1,1,0,1,0,1,1,1,0,1
0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,3235,0,0,0,1,0,1,0,0,3,0,0,2,0,1,0,26,0,1,0,1,1,1,0,0,1,0,0,0,1
0,1,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,939,0,0,0,1,0,0,0,1,4,0,0,2,0,0,1,28,0,1,0,1,3,0,1,0,1,0,0,1,1
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,1,0,1967,1,0,0,0,0,1,0,0,4,0,0,4,0,1,0,20,0,1,0,1,1,0,1,0,1,0,0,0,0
0,0,0,33,0,1,0,0,0,0,1,0,0,0,0,0,0,7253,1,0,0,0,0,0,0,1,3,0,0,2,0,1,0,35,0,1,0,1,2,1,0,0,1,0,0,0,1
0,0,0,12,0,1,0,0,1,0,0,0,0,0,0,0,0,2292,1,0,0,0,0,0,0,0,4,0,0,2,0,1,0,42,0,0,0,1,2,1,0,0,1,0,0,1,1
0,0,0,10,0,0,0,1,0,1,0,0,0,0,0,0,0,1597,0,0,0,1,0,0,1,0,3,0,0,2,0,0,0,40,0,1,1,0,1,0,0,0,2,1,1,0,1
1,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,1381,0,0,0,0,0,0,1,0,4,0,0,2,1,0,0,35,0,1,0,1,1,0,1,0,1,1,0,1,0
0,0,0,36,0,1,0,0,0,0,1,0,0,0,0,0,0,5842,1,0,0,0,0,1,0,0,2,0,0,2,1,0,0,35,0,1,0,1,2,0,1,0,2,0,0,0,1
1,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,2579,1,0,0,0,1,0,0,0,4,0,0,1,0,0,1,33,0,1,0,1,1,0,0,0,2,1,0,1,1
